# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.990770 eV
#    Energy (eV)      DOS 
          7.97877002          0.12741308
          7.98077002          0.13453799
          7.98277002          0.14270628
          7.98477002          0.15196954
          7.98677002          0.16238138
          7.98877002          0.17399734
          7.99077002          0.18687477
          7.99277002          0.20107269
          7.99477002          0.21665168
          7.99677002          0.23367364
          7.99877002          0.25220162
          8.00077002          0.27229957
          8.00277002          0.29403214
          8.00477002          0.31746432
          8.00677002          0.34266120
          8.00877002          0.36968764
          8.01077002          0.39860788
          8.01277002          0.42948523
          8.01477002          0.46238164
          8.01677002          0.49735734
          8.01877002          0.53447036
          8.02077002          0.57377616
          8.02277002          0.61532713
          8.02477002          0.65917220
          8.02677002          0.70535632
          8.02877002          0.75392003
          8.03077002          0.80489899
          8.03277002          0.85832351
          8.03477002          0.91421813
          8.03677002          0.97260110
          8.03877002          1.03348403
          8.04077002          1.09687140
          8.04277002          1.16276017
          8.04477002          1.23113940
          8.04677002          1.30198990
          8.04877002          1.37528384
          8.05077002          1.45098448
          8.05277002          1.52904587
          8.05477002          1.60941261
          8.05677002          1.69201959
          8.05877002          1.77679188
          8.06077002          1.86364453
          8.06277002          1.95248247
          8.06477002          2.04320050
          8.06677002          2.13568322
          8.06877002          2.22980507
          8.07077002          2.32543042
          8.07277002          2.42241371
          8.07477002          2.52059957
          8.07677002          2.61982308
          8.07877002          2.71991002
          8.08077002          2.82067722
          8.08277002          2.92193292
          8.08477002          3.02347717
          8.08677002          3.12510236
          8.08877002          3.22659371
          8.09077002          3.32772986
          8.09277002          3.42828350
          8.09477002          3.52802206
          8.09677002          3.62670844
          8.09877002          3.72410176
          8.10077002          3.81995823
          8.10277002          3.91403195
          8.10477002          4.00607589
          8.10677002          4.09584274
          8.10877002          4.18308598
          8.11077002          4.26756082
          8.11277002          4.34902524
          8.11477002          4.42724106
          8.11677002          4.50197498
          8.11877002          4.57299968
          8.12077002          4.64009487
          8.12277002          4.70304840
          8.12477002          4.76165729
          8.12677002          4.81572879
          8.12877002          4.86508142
          8.13077002          4.90954596
          8.13277002          4.94896637
          8.13477002          4.98320077
          8.13677002          5.01212223
          8.13877002          5.03561959
          8.14077002          5.05359821
          8.14277002          5.06598057
          8.14477002          5.07270692
          8.14677002          5.07373567
          8.14877002          5.06904387
          8.15077002          5.05862746
          8.15277002          5.04250147
          8.15477002          5.02070011
          8.15677002          4.99327678
          8.15877002          4.96030391
          8.16077002          4.92187275
          8.16277002          4.87809302
          8.16477002          4.82909246
          8.16677002          4.77501630
          8.16877002          4.71602654
          8.17077002          4.65230129
          8.17277002          4.58403383
          8.17477002          4.51143176
          8.17677002          4.43471591
          8.17877002          4.35411931
          8.18077002          4.26988601
          8.18277002          4.18226988
          8.18477002          4.09153336
          8.18677002          3.99794615
          8.18877002          3.90178392
          8.19077002          3.80332694
          8.19277002          3.70285877
          8.19477002          3.60066487
          8.19677002          3.49703131
          8.19877002          3.39224346
          8.20077002          3.28658470
          8.20277002          3.18033518
          8.20477002          3.07377066
          8.20677002          2.96716134
          8.20877002          2.86077084
          8.21077002          2.75485517
          8.21277002          2.64966185
          8.21477002          2.54542901
          8.21677002          2.44238471
          8.21877002          2.34074623
          8.22077002          2.24071950
          8.22277002          2.14249864
          8.22477002          2.04626554
          8.22677002          1.95218960
          8.22877002          1.86042748
          8.23077002          1.77112300
          8.23277002          1.68440713
          8.23477002          1.60039797
          8.23677002          1.51920096
          8.23877002          1.44090903
          8.24077002          1.36560285
          8.24277002          1.29335123
          8.24477002          1.22421142
          8.24677002          1.15822962
          8.24877002          1.09544143
          8.25077002          1.03587235
          8.25277002          0.97953838
          8.25477002          0.92644656
          8.25677002          0.87659556
          8.25877002          0.82997633
          8.26077002          0.78657264
          8.26277002          0.74636177
          8.26477002          0.70931509
          8.26677002          0.67539862
          8.26877002          0.64457371
          8.27077002          0.61679750
          8.27277002          0.59202355
          8.27477002          0.57020232
          8.27677002          0.55128169
          8.27877002          0.53520741
          8.28077002          0.52192354
          8.28277002          0.51137285
          8.28477002          0.50349719
          8.28677002          0.49823786
          8.28877002          0.49553584
          8.29077002          0.49533213
          8.29277002          0.49756797
          8.29477002          0.50218503
          8.29677002          0.50912561
          8.29877002          0.51833275
          8.30077002          0.52975044
          8.30277002          0.54332360
          8.30477002          0.55899827
          8.30677002          0.57672158
          8.30877002          0.59644185
          8.31077002          0.61810857
          8.31277002          0.64167240
          8.31477002          0.66708522
          8.31677002          0.69430003
          8.31877002          0.72327100
          8.32077002          0.75395338
          8.32277002          0.78630347
          8.32477002          0.82027860
          8.32677002          0.85583703
          8.32877002          0.89293793
          8.33077002          0.93154130
          8.33277002          0.97160792
          8.33477002          1.01309927
          8.33677002          1.05597748
          8.33877002          1.10020524
          8.34077002          1.14574572
          8.34277002          1.19256254
          8.34477002          1.24061962
          8.34677002          1.28988115
          8.34877002          1.34031147
          8.35077002          1.39187498
          8.35277002          1.44453605
          8.35477002          1.49825889
          8.35677002          1.55300744
          8.35877002          1.60874525
          8.36077002          1.66543536
          8.36277002          1.72304010
          8.36477002          1.78152102
          8.36677002          1.84083865
          8.36877002          1.90095237
          8.37077002          1.96182023
          8.37277002          2.02339871
          8.37477002          2.08564259
          8.37677002          2.14850467
          8.37877002          2.21193562
          8.38077002          2.27588369
          8.38277002          2.34029454
          8.38477002          2.40511095
          8.38677002          2.47027267
          8.38877002          2.53571608
          8.39077002          2.60137408
          8.39277002          2.66717577
          8.39477002          2.73304630
          8.39677002          2.79890665
          8.39877002          2.86467344
          8.40077002          2.93025878
          8.40277002          2.99557013
          8.40477002          3.06051015
          8.40677002          3.12497669
          8.40877002          3.18886267
          8.41077002          3.25205611
          8.41277002          3.31444015
          8.41477002          3.37589315
          8.41677002          3.43628878
          8.41877002          3.49549623
          8.42077002          3.55338044
          8.42277002          3.60980239
          8.42477002          3.66461947
          8.42677002          3.71768587
          8.42877002          3.76885306
          8.43077002          3.81797034
          8.43277002          3.86488544
          8.43477002          3.90944515
          8.43677002          3.95149606
          8.43877002          3.99088532
          8.44077002          4.02746145
          8.44277002          4.06107521
          8.44477002          4.09158049
          8.44677002          4.11883526
          8.44877002          4.14270252
          8.45077002          4.16305125
          8.45277002          4.17975745
          8.45477002          4.19270508
          8.45677002          4.20178706
          8.45877002          4.20690621
          8.46077002          4.20797617
          8.46277002          4.20492230
          8.46477002          4.19768250
          8.46677002          4.18620801
          8.46877002          4.17046407
          8.47077002          4.15043057
          8.47277002          4.12610257
          8.47477002          4.09749075
          8.47677002          4.06462173
          8.47877002          4.02753830
          8.48077002          3.98629954
          8.48277002          3.94098076
          8.48477002          3.89167344
          8.48677002          3.83848493
          8.48877002          3.78153806
          8.49077002          3.72097068
          8.49277002          3.65693503
          8.49477002          3.58959700
          8.49677002          3.51913530
          8.49877002          3.44574054
          8.50077002          3.36961416
          8.50277002          3.29096733
          8.50477002          3.21001979
          8.50677002          3.12699856
          8.50877002          3.04213665
          8.51077002          2.95567174
          8.51277002          2.86784476
          8.51477002          2.77889859
          8.51677002          2.68907658
          8.51877002          2.59862129
          8.52077002          2.50777303
          8.52277002          2.41676868
          8.52477002          2.32584030
          8.52677002          2.23521404
          8.52877002          2.14510896
          8.53077002          2.05573596
          8.53277002          1.96729685
          8.53477002          1.87998348
          8.53677002          1.79397692
          8.53877002          1.70944683
          8.54077002          1.62655087
          8.54277002          1.54543424
          8.54477002          1.46622936
          8.54677002          1.38905557
          8.54877002          1.31401907
          8.55077002          1.24121282
          8.55277002          1.17071663
          8.55477002          1.10259735
          8.55677002          1.03690909
          8.55877002          0.97369359
          8.56077002          0.91298060
          8.56277002          0.85478841
          8.56477002          0.79912438
          8.56677002          0.74598556
          8.56877002          0.69535934
          8.57077002          0.64722415
          8.57277002          0.60155019
          8.57477002          0.55830020
          8.57677002          0.51743020
          8.57877002          0.47889034
          8.58077002          0.44262562
          8.58277002          0.40857672
          8.58477002          0.37668079
          8.58677002          0.34687219
          8.58877002          0.31908326
          8.59077002          0.29324505
          8.59277002          0.26928803
          8.59477002          0.24714278
          8.59677002          0.22674063
          8.59877002          0.20801428
          8.60077002          0.19089837
          8.60277002          0.17533009
          8.60477002          0.16124963
          8.60677002          0.14860071
          8.60877002          0.13733100
          8.61077002          0.12739255
          8.61277002          0.11874216
          8.61477002          0.11134172
          8.61677002          0.10515853
          8.61877002          0.10016556
          8.62077002          0.09634170
          8.62277002          0.09367199
          8.62477002          0.09214777
          8.62677002          0.09176681
          8.62877002          0.09253348
          8.63077002          0.09445876
          8.63277002          0.09756033
          8.63477002          0.10186256
          8.63677002          0.10739649
          8.63877002          0.11419974
          8.64077002          0.12231644
          8.64277002          0.13179705
          8.64477002          0.14269821
          8.64677002          0.15508244
          8.64877002          0.16901794
          8.65077002          0.18457819
          8.65277002          0.20184157
          8.65477002          0.22089097
          8.65677002          0.24181323
          8.65877002          0.26469866
          8.66077002          0.28964033
          8.66277002          0.31673349
          8.66477002          0.34607480
          8.66677002          0.37776153
          8.66877002          0.41189071
          8.67077002          0.44855826
          8.67277002          0.48785796
          8.67477002          0.52988052
          8.67677002          0.57471243
          8.67877002          0.62243495
          8.68077002          0.67312290
          8.68277002          0.72684353
          8.68477002          0.78365531
          8.68677002          0.84360677
          8.68877002          0.90673527
          8.69077002          0.97306583
          8.69277002          1.04260996
          8.69477002          1.11536450
          8.69677002          1.19131059
          8.69877002          1.27041260
          8.70077002          1.35261719
          8.70277002          1.43785245
          8.70477002          1.52602716
          8.70677002          1.61703009
          8.70877002          1.71072954
          8.71077002          1.80697293
          8.71277002          1.90558659
          8.71477002          2.00637569
          8.71677002          2.10912438
          8.71877002          2.21359606
          8.72077002          2.31953386
          8.72277002          2.42666135
          8.72477002          2.53468338
          8.72677002          2.64328716
          8.72877002          2.75214354
          8.73077002          2.86090844
          8.73277002          2.96922449
          8.73477002          3.07672290
          8.73677002          3.18302536
          8.73877002          3.28774626
          8.74077002          3.39049490
          8.74277002          3.49087795
          8.74477002          3.58850189
          8.74677002          3.68297566
          8.74877002          3.77391321
          8.75077002          3.86093628
          8.75277002          3.94367701
          8.75477002          4.02178065
          8.75677002          4.09490817
          8.75877002          4.16273884
          8.76077002          4.22497271
          8.76277002          4.28133296
          8.76477002          4.33156809
          8.76677002          4.37545403
          8.76877002          4.41279595
          8.77077002          4.44342993
          8.77277002          4.46722444
          8.77477002          4.48408148
          8.77677002          4.49393757
          8.77877002          4.49676443
          8.78077002          4.49256937
          8.78277002          4.48139550
          8.78477002          4.46332154
          8.78677002          4.43846147
          8.78877002          4.40696383
          8.79077002          4.36901085
          8.79277002          4.32481722
          8.79477002          4.27462871
          8.79677002          4.21872058
          8.79877002          4.15739567
          8.80077002          4.09098247
          8.80277002          4.01983288
          8.80477002          3.94431996
          8.80677002          3.86483544
          8.80877002          3.78178722
          8.81077002          3.69559679
          8.81277002          3.60669658
          8.81477002          3.51552732
          8.81677002          3.42253539
          8.81877002          3.32817018
          8.82077002          3.23288156
          8.82277002          3.13711733
          8.82477002          3.04132083
          8.82677002          2.94592865
          8.82877002          2.85136842
          8.83077002          2.75805674
          8.83277002          2.66639732
          8.83477002          2.57677918
          8.83677002          2.48957506
          8.83877002          2.40514001
          8.84077002          2.32381009
          8.84277002          2.24590129
          8.84477002          2.17170860
          8.84677002          2.10150523
          8.84877002          2.03554200
          8.85077002          1.97404684
          8.85277002          1.91722455
          8.85477002          1.86525653
          8.85677002          1.81830076
          8.85877002          1.77649187
          8.86077002          1.73994125
          8.86277002          1.70873736
          8.86477002          1.68294604
          8.86677002          1.66261093
          8.86877002          1.64775393
          8.87077002          1.63837574
          8.87277002          1.63445645
          8.87477002          1.63595609
          8.87677002          1.64281533
          8.87877002          1.65495608
          8.88077002          1.67228218
          8.88277002          1.69468008
          8.88477002          1.72201952
          8.88677002          1.75415418
          8.88877002          1.79092242
          8.89077002          1.83214793
          8.89277002          1.87764038
          8.89477002          1.92719617
          8.89677002          1.98059904
          8.89877002          2.03762079
          8.90077002          2.09802195
          8.90277002          2.16155247
          8.90477002          2.22795243
          8.90677002          2.29695275
          8.90877002          2.36827592
          8.91077002          2.44163677
          8.91277002          2.51674324
          8.91477002          2.59329719
          8.91677002          2.67099522
          8.91877002          2.74952960
          8.92077002          2.82858912
          8.92277002          2.90786007
          8.92477002          2.98702723
          8.92677002          3.06577489
          8.92877002          3.14378791
          8.93077002          3.22075285
          8.93277002          3.29635909
          8.93477002          3.37030004
          8.93677002          3.44227429
          8.93877002          3.51198689
          8.94077002          3.57915059
          8.94277002          3.64348710
          8.94477002          3.70472835
          8.94677002          3.76261781
          8.94877002          3.81691170
          8.95077002          3.86738026
          8.95277002          3.91380899
          8.95477002          3.95599980
          8.95677002          3.99377217
          8.95877002          4.02696425
          8.96077002          4.05543384
          8.96277002          4.07905937
          8.96477002          4.09774075
          8.96677002          4.11140013
          8.96877002          4.11998256
          8.97077002          4.12345657
          8.97277002          4.12181455
          8.97477002          4.11507313
          8.97677002          4.10327328
          8.97877002          4.08648041
          8.98077002          4.06478426
          8.98277002          4.03829862
          8.98477002          4.00716097
          8.98677002          3.97153198
          8.98877002          3.93159476
          8.99077002          3.88755411
          8.99277002          3.83963552
          8.99477002          3.78808408
          8.99677002          3.73316328
          8.99877002          3.67515366
          9.00077002          3.61435132
          9.00277002          3.55106639
          9.00477002          3.48562136
          9.00677002          3.41834930
          9.00877002          3.34959207
          9.01077002          3.27969841
          9.01277002          3.20902202
          9.01477002          3.13791955
          9.01677002          3.06674861
          9.01877002          2.99586573
          9.02077002          2.92562435
          9.02277002          2.85637281
          9.02477002          2.78845233
          9.02677002          2.72219511
          9.02877002          2.65792235
          9.03077002          2.59594247
          9.03277002          2.53654928
          9.03477002          2.48002033
          9.03677002          2.42661529
          9.03877002          2.37657441
          9.04077002          2.33011720
          9.04277002          2.28744108
          9.04477002          2.24872028
          9.04677002          2.21410482
          9.04877002          2.18371959
          9.05077002          2.15766366
          9.05277002          2.13600968
          9.05477002          2.11880344
          9.05677002          2.10606361
          9.05877002          2.09778159
          9.06077002          2.09392159
          9.06277002          2.09442081
          9.06477002          2.09918982
          9.06677002          2.10811305
          9.06877002          2.12104952
          9.07077002          2.13783367
          9.07277002          2.15827631
          9.07477002          2.18216583
          9.07677002          2.20926943
          9.07877002          2.23933458
          9.08077002          2.27209054
          9.08277002          2.30725006
          9.08477002          2.34451116
          9.08677002          2.38355903
          9.08877002          2.42406795
          9.09077002          2.46570345
          9.09277002          2.50812432
          9.09477002          2.55098489
          9.09677002          2.59393715
          9.09877002          2.63663306
          9.10077002          2.67872674
          9.10277002          2.71987671
          9.10477002          2.75974811
          9.10677002          2.79801484
          9.10877002          2.83436170
          9.11077002          2.86848634
          9.11277002          2.90010129
          9.11477002          2.92893571
          9.11677002          2.95473714
          9.11877002          2.97727306
          9.12077002          2.99633231
          9.12277002          3.01172637
          9.12477002          3.02329045
          9.12677002          3.03088440
          9.12877002          3.03439347
          9.13077002          3.03372888
          9.13277002          3.02882810
          9.13477002          3.01965513
          9.13677002          3.00620038
          9.13877002          2.98848052
          9.14077002          2.96653807
          9.14277002          2.94044083
          9.14477002          2.91028113
          9.14677002          2.87617493
          9.14877002          2.83826081
          9.15077002          2.79669876
          9.15277002          2.75166890
          9.15477002          2.70337003
          9.15677002          2.65201824
          9.15877002          2.59784522
          9.16077002          2.54109676
          9.16277002          2.48203102
          9.16477002          2.42091686
          9.16677002          2.35803221
          9.16877002          2.29366236
          9.17077002          2.22809832
          9.17277002          2.16163526
          9.17477002          2.09457093
          9.17677002          2.02720424
          9.17877002          1.95983381
          9.18077002          1.89275670
          9.18277002          1.82626722
          9.18477002          1.76065579
          9.18677002          1.69620796
          9.18877002          1.63320351
          9.19077002          1.57191567
          9.19277002          1.51261046
          9.19477002          1.45554607
          9.19677002          1.40097245
          9.19877002          1.34913086
          9.20077002          1.30025363
          9.20277002          1.25456389
          9.20477002          1.21227546
          9.20677002          1.17359271
          9.20877002          1.13871052
          9.21077002          1.10781426
          9.21277002          1.08107977
          9.21477002          1.05867338
          9.21677002          1.04075188
          9.21877002          1.02746253
          9.22077002          1.01894300
          9.22277002          1.01532128
          9.22477002          1.01671557
          9.22677002          1.02323406
          9.22877002          1.03497475
          9.23077002          1.05202505
          9.23277002          1.07446146
          9.23477002          1.10234913
          9.23677002          1.13574128
          9.23877002          1.17467865
          9.24077002          1.21918883
          9.24277002          1.26928553
          9.24477002          1.32496784
          9.24677002          1.38621940
          9.24877002          1.45300754
          9.25077002          1.52528246
          9.25277002          1.60297629
          9.25477002          1.68600232
          9.25677002          1.77425410
          9.25877002          1.86760466
          9.26077002          1.96590582
          9.26277002          2.06898750
          9.26477002          2.17665719
          9.26677002          2.28869952
          9.26877002          2.40487595
          9.27077002          2.52492461
          9.27277002          2.64856034
          9.27477002          2.77547489
          9.27677002          2.90533727
          9.27877002          3.03779441
          9.28077002          3.17247190
          9.28277002          3.30897511
          9.28477002          3.44689034
          9.28677002          3.58578640
          9.28877002          3.72521627
          9.29077002          3.86471902
          9.29277002          4.00382199
          9.29477002          4.14204310
          9.29677002          4.27889341
          9.29877002          4.41387981
          9.30077002          4.54650790
          9.30277002          4.67628498
          9.30477002          4.80272316
          9.30677002          4.92534252
          9.30877002          5.04367442
          9.31077002          5.15726469
          9.31277002          5.26567695
          9.31477002          5.36849582
          9.31677002          5.46533004
          9.31877002          5.55581559
          9.32077002          5.63961850
          9.32277002          5.71643771
          9.32477002          5.78600751
          9.32677002          5.84809993
          9.32877002          5.90252675
          9.33077002          5.94914131
          9.33277002          5.98783998
          9.33477002          6.01856329
          9.33677002          6.04129674
          9.33877002          6.05607130
          9.34077002          6.06296343
          9.34277002          6.06209485
          9.34477002          6.05363190
          9.34677002          6.03778447
          9.34877002          6.01480467
          9.35077002          5.98498504
          9.35277002          5.94865654
          9.35477002          5.90618609
          9.35677002          5.85797388
          9.35877002          5.80445040
          9.36077002          5.74607320
          9.36277002          5.68332341
          9.36477002          5.61670210
          9.36677002          5.54672648
          9.36877002          5.47392594
          9.37077002          5.39883803
          9.37277002          5.32200439
          9.37477002          5.24396666
          9.37677002          5.16526241
          9.37877002          5.08642110
          9.38077002          5.00796023
          9.38277002          4.93038149
          9.38477002          4.85416714
          9.38677002          4.77977663
          9.38877002          4.70764332
          9.39077002          4.63817156
          9.39277002          4.57173396
          9.39477002          4.50866903
          9.39677002          4.44927902
          9.39877002          4.39382820
          9.40077002          4.34254140
          9.40277002          4.29560289
          9.40477002          4.25315566
          9.40677002          4.21530098
          9.40877002          4.18209835
          9.41077002          4.15356579
          9.41277002          4.12968041
          9.41477002          4.11037936
          9.41677002          4.09556106
          9.41877002          4.08508671
          9.42077002          4.07878208
          9.42277002          4.07643957
          9.42477002          4.07782046
          9.42677002          4.08265739
          9.42877002          4.09065701
          9.43077002          4.10150277
          9.43277002          4.11485787
          9.43477002          4.13036828
          9.43677002          4.14766583
          9.43877002          4.16637133
          9.44077002          4.18609778
          9.44277002          4.20645345
          9.44477002          4.22704502
          9.44677002          4.24748063
          9.44877002          4.26737282
          9.45077002          4.28634138
          9.45277002          4.30401608
          9.45477002          4.32003926
          9.45677002          4.33406822
          9.45877002          4.34577745
          9.46077002          4.35486072
          9.46277002          4.36103282
          9.46477002          4.36403130
          9.46677002          4.36361777
          9.46877002          4.35957916
          9.47077002          4.35172863
          9.47277002          4.33990631
          9.47477002          4.32397983
          9.47677002          4.30384453
          9.47877002          4.27942362
          9.48077002          4.25066794
          9.48277002          4.21755567
          9.48477002          4.18009178
          9.48677002          4.13830728
          9.48877002          4.09225838
          9.49077002          4.04202538
          9.49277002          3.98771155
          9.49477002          3.92944176
          9.49677002          3.86736108
          9.49877002          3.80163328
          9.50077002          3.73243919
          9.50277002          3.65997504
          9.50477002          3.58445077
          9.50677002          3.50608827
          9.50877002          3.42511961
          9.51077002          3.34178525
          9.51277002          3.25633233
          9.51477002          3.16901289
          9.51677002          3.08008217
          9.51877002          2.98979698
          9.52077002          2.89841410
          9.52277002          2.80618872
          9.52477002          2.71337301
          9.52677002          2.62021477
          9.52877002          2.52695610
          9.53077002          2.43383226
          9.53277002          2.34107057
          9.53477002          2.24888942
          9.53677002          2.15749742
          9.53877002          2.06709260
          9.54077002          1.97786178
          9.54277002          1.88997999
          9.54477002          1.80361004
          9.54677002          1.71890219
          9.54877002          1.63599385
          9.55077002          1.55500950
          9.55277002          1.47606059
          9.55477002          1.39924561
          9.55677002          1.32465018
          9.55877002          1.25234724
          9.56077002          1.18239736
          9.56277002          1.11484902
          9.56477002          1.04973905
          9.56677002          0.98709305
          9.56877002          0.92692588
          9.57077002          0.86924219
          9.57277002          0.81403702
          9.57477002          0.76129635
          9.57677002          0.71099775
          9.57877002          0.66311097
          9.58077002          0.61759865
          9.58277002          0.57441686
          9.58477002          0.53351587
          9.58677002          0.49484067
          9.58877002          0.45833168
          9.59077002          0.42392533
          9.59277002          0.39155467
          9.59477002          0.36114994
          9.59677002          0.33263912
          9.59877002          0.30594848
          9.60077002          0.28100304
          9.60277002          0.25772709
          9.60477002          0.23604459
          9.60677002          0.21587959
          9.60877002          0.19715661
          9.61077002          0.17980099
          9.61277002          0.16373916
          9.61477002          0.14889900
          9.61677002          0.13520998
          9.61877002          0.12260347
          9.62077002          0.11101287
          9.62277002          0.10037380
          9.62477002          0.09062420
          9.62677002          0.08170446
          9.62877002          0.07355749
          9.63077002          0.06612878
          9.63277002          0.05936644
          9.63477002          0.05322124
          9.63677002          0.04764654
          9.63877002          0.04259839
          9.64077002          0.03803539
          9.64277002          0.03391873
          9.64477002          0.03021213
          9.64677002          0.02688173
          9.64877002          0.02389610
          9.65077002          0.02122615
          9.65277002          0.01884503
          9.65477002          0.01672809
          9.65677002          0.01485280
          9.65877002          0.01319866
          9.66077002          0.01174716
          9.66277002          0.01048170
          9.66477002          0.00938751
          9.66677002          0.00845162
          9.66877002          0.00766278
          9.67077002          0.00701143
          9.67277002          0.00648966
          9.67477002          0.00609117
          9.67677002          0.00581126
          9.67877002          0.00564680
          9.68077002          0.00559624
          9.68277002          0.00565960
          9.68477002          0.00583849
          9.68677002          0.00613614
          9.68877002          0.00655743
          9.69077002          0.00710892
          9.69277002          0.00779892
          9.69477002          0.00863753
          9.69677002          0.00963676
          9.69877002          0.01081054
          9.70077002          0.01217486
          9.70277002          0.01374784
          9.70477002          0.01554986
          9.70677002          0.01760361
          9.70877002          0.01993428
          9.71077002          0.02256959
          9.71277002          0.02553999
          9.71477002          0.02887870
          9.71677002          0.03262187
          9.71877002          0.03680871
          9.72077002          0.04148151
          9.72277002          0.04668585
          9.72477002          0.05247060
          9.72677002          0.05888803
          9.72877002          0.06599388
          9.73077002          0.07384738
          9.73277002          0.08251128
          9.73477002          0.09205185
          9.73677002          0.10253884
          9.73877002          0.11404541
          9.74077002          0.12664807
          9.74277002          0.14042653
          9.74477002          0.15546352
          9.74677002          0.17184459
          9.74877002          0.18965787
          9.75077002          0.20899374
          9.75277002          0.22994449
          9.75477002          0.25260396
          9.75677002          0.27706701
          9.75877002          0.30342911
          9.76077002          0.33178570
          9.76277002          0.36223164
          9.76477002          0.39486053
          9.76677002          0.42976402
          9.76877002          0.46703101
          9.77077002          0.50674692
          9.77277002          0.54899280
          9.77477002          0.59384446
          9.77677002          0.64137160
          9.77877002          0.69163683
          9.78077002          0.74469476
          9.78277002          0.80059104
          9.78477002          0.85936139
          9.78677002          0.92103063
          9.78877002          0.98561179
          9.79077002          1.05310516
          9.79277002          1.12349742
          9.79477002          1.19676086
          9.79677002          1.27285256
          9.79877002          1.35171369
          9.80077002          1.43326896
          9.80277002          1.51742599
          9.80477002          1.60407498
          9.80677002          1.69308833
          9.80877002          1.78432047
          9.81077002          1.87760777
          9.81277002          1.97276864
          9.81477002          2.06960370
          9.81677002          2.16789618
          9.81877002          2.26741236
          9.82077002          2.36790229
          9.82277002          2.46910058
          9.82477002          2.57072734
          9.82677002          2.67248934
          9.82877002          2.77408124
          9.83077002          2.87518700
          9.83277002          2.97548141
          9.83477002          3.07463177
          9.83677002          3.17229962
          9.83877002          3.26814265
          9.84077002          3.36181665
          9.84277002          3.45297750
          9.84477002          3.54128329
          9.84677002          3.62639646
          9.84877002          3.70798588
          9.85077002          3.78572901
          9.85277002          3.85931407
          9.85477002          3.92844203
          9.85677002          3.99282872
          9.85877002          4.05220672
          9.86077002          4.10632723
          9.86277002          4.15496182
          9.86477002          4.19790403
          9.86677002          4.23497079
          9.86877002          4.26600380
          9.87077002          4.29087059
          9.87277002          4.30946549
          9.87477002          4.32171040
          9.87677002          4.32755530
          9.87877002          4.32697861
          9.88077002          4.31998736
          9.88277002          4.30661706
          9.88477002          4.28693144
          9.88677002          4.26102199
          9.88877002          4.22900723
          9.89077002          4.19103186
          9.89277002          4.14726571
          9.89477002          4.09790246
          9.89677002          4.04315831
          9.89877002          3.98327041
          9.90077002          3.91849522
          9.90277002          3.84910671
          9.90477002          3.77539454
          9.90677002          3.69766207
          9.90877002          3.61622442
          9.91077002          3.53140638
          9.91277002          3.44354038
          9.91477002          3.35296446
          9.91677002          3.26002019
          9.91877002          3.16505071
          9.92077002          3.06839876
          9.92277002          2.97040481
          9.92477002          2.87140525
          9.92677002          2.77173072
          9.92877002          2.67170446
          9.93077002          2.57164090
          9.93277002          2.47184425
          9.93477002          2.37260731
          9.93677002          2.27421039
          9.93877002          2.17692037
          9.94077002          2.08098989
          9.94277002          1.98665672
          9.94477002          1.89414326
          9.94677002          1.80365612
          9.94877002          1.71538598
          9.95077002          1.62950740
          9.95277002          1.54617892
          9.95477002          1.46554313
          9.95677002          1.38772702
          9.95877002          1.31284221
          9.96077002          1.24098549
          9.96277002          1.17223931
          9.96477002          1.10667231
          9.96677002          1.04434006
          9.96877002          0.98528566
          9.97077002          0.92954054
          9.97277002          0.87712514
          9.97477002          0.82804972
          9.97677002          0.78231507
          9.97877002          0.73991335
          9.98077002          0.70082874
          9.98277002          0.66503821
          9.98477002          0.63251221
          9.98677002          0.60321528
          9.98877002          0.57710670
          9.99077002          0.55414102
          9.99277002          0.53426856
          9.99477002          0.51743588
          9.99677002          0.50358615
          9.99877002          0.49265953
         10.00077002          0.48459337
         10.00277002          0.47932251
         10.00477002          0.47677941
         10.00677002          0.47689427
         10.00877002          0.47959509
         10.01077002          0.48480772
         10.01277002          0.49245582
         10.01477002          0.50246082
         10.01677002          0.51474185
         10.01877002          0.52921566
         10.02077002          0.54579647
         10.02277002          0.56439590
         10.02477002          0.58492283
         10.02677002          0.60728329
         10.02877002          0.63138040
         10.03077002          0.65711426
         10.03277002          0.68438190
         10.03477002          0.71307733
         10.03677002          0.74309148
         10.03877002          0.77431234
         10.04077002          0.80662506
         10.04277002          0.83991209
         10.04477002          0.87405342
         10.04677002          0.90892688
         10.04877002          0.94440844
         10.05077002          0.98037261
         10.05277002          1.01669288
         10.05477002          1.05324220
         10.05677002          1.08989357
         10.05877002          1.12652055
         10.06077002          1.16299794
         10.06277002          1.19920243
         10.06477002          1.23501326
         10.06677002          1.27031294
         10.06877002          1.30498797
         10.07077002          1.33892951
         10.07277002          1.37203416
         10.07477002          1.40420457
         10.07677002          1.43535017
         10.07877002          1.46538775
         10.08077002          1.49424208
         10.08277002          1.52184639
         10.08477002          1.54814290
         10.08677002          1.57308316
         10.08877002          1.59662839
         10.09077002          1.61874972
         10.09277002          1.63942831
         10.09477002          1.65865540
         10.09677002          1.67643228
         10.09877002          1.69277012
         10.10077002          1.70768973
         10.10277002          1.72122117
         10.10477002          1.73340337
         10.10677002          1.74428350
         10.10877002          1.75391638
         10.11077002          1.76236376
         10.11277002          1.76969349
         10.11477002          1.77597865
         10.11677002          1.78129667
         10.11877002          1.78572828
         10.12077002          1.78935651
